#{"args": {"env": "full_car", "seed": null, "alg": "sac", "num_timesteps": 20000000000.0, "network": "mlp_big", "num_env": null, "play": false, "prefix": "", "model_path": null, "lstm_on": true, "network_size": 64, "layer_size": 2, "window_size": 4, "pallet_counts": 200}}
0.64,1652750774.187379
0.64,1652750774.1887245
0.64,1652750774.1891909
0.64,1652750774.1900108
0.64,1652750774.1904418
0.64,1652750774.1912813
0.64,1652750774.1916924
0.64,1652750774.1921551
0.64,1652750774.1926389
0.64,1652750774.1939087
0.64,1652750774.1965432
0.64,1652750774.1969776
0.64,1652750774.197863
0.64,1652750774.1991403
0.64,1652750774.2005055
0.64,1652750774.2016027
0.64,1652750774.2026122
0.64,1652750774.2035804
0.64,1652750774.2065234
0.64,1652750774.2069986
0.64,1652750774.208199
0.64,1652750774.208845
0.64,1652750774.2095165
0.64,1652750774.2102926
0.64,1652750774.2111373
0.64,1652750774.212611
0.64,1652750774.2130952
0.64,1652750774.2135682
0.64,1652750774.2145007
0.64,1652750774.2149734
0.64,1652750774.215911
0.64,1652750774.2163785
0.64,1652750774.2182696
0.64,1652750774.2187502
0.64,1652750774.2223265
0.64,1652750774.222847
0.64,1652750774.2233546
0.04,1652750807.9809906
0.16,1652750807.9814348
0.32,1652750807.9818256
0.44,1652750807.9822183
0.48,1652750807.98261
0.52,1652750807.9837897
0.64,1652750807.9850118
0.64,1652750807.9854066
0.64,1652750807.9858453
0.64,1652750807.986248
0.64,1652750807.987892
0.64,1652750807.9883075
0.64,1652750807.9887314
0.64,1652750807.9891524
0.64,1652750807.9912875
0.64,1652750807.992594
0.64,1652750807.993945
0.64,1652750807.9943993
0.64,1652750807.9952967
0.64,1652750807.996644
0.64,1652750807.999392
0.64,1652750808.0000408
0.64,1652750808.0006495
0.64,1652750808.0010772
0.64,1652750808.0015073
0.64,1652750808.0019367
0.64,1652750808.0023723
0.64,1652750808.0032895
0.64,1652750808.0041764
0.64,1652750808.0046377
0.64,1652750808.005115
0.64,1652750808.0059614
0.64,1652750808.0064092
0.64,1652750808.007345
0.64,1652750808.0077803
0.64,1652750808.0082133
0.64,1652750808.0086913
0.64,1652750808.0100331
0.64,1652750808.010481
0.64,1652750808.0124624
0.64,1652750808.0129483
0.64,1652750808.0138757
0.64,1652750808.0147955
0.64,1652750808.0152645
0.64,1652750808.0161903
0.64,1652750808.0182183
0.64,1652750808.0197587
0.64,1652750808.0227983
0.64,1652750808.023296
0.64,1652750808.0237968
0.64,1652750808.0243258
0.64,1652750808.0248384
0.64,1652750808.0258658
0.64,1652750808.0263472
0.04,1652750831.2653556
0.16,1652750831.265958
0.28,1652750831.266482
0.44,1652750831.2676308
0.48,1652750831.2687438
0.48,1652750831.269323
0.48,1652750831.270137
0.48,1652750831.2704957
0.48,1652750831.2708244
0.48,1652750831.2711678
0.48,1652750831.2718537
0.64,1652750831.2729301
0.64,1652750831.2732894
0.64,1652750831.273641
0.64,1652750831.2739902
0.64,1652750831.2751138
0.64,1652750831.2766306
0.64,1652750831.2770395
0.64,1652750831.277563
0.64,1652750831.2788455
0.64,1652750831.279224
0.64,1652750831.2799745
0.64,1652750831.2803507
0.64,1652750831.2824361
0.64,1652750831.2828891
0.64,1652750831.2833025
0.64,1652750831.2836835
0.64,1652750831.2848759
0.64,1652750831.2852848
0.64,1652750831.2856765
0.64,1652750831.2864978
0.64,1652750831.2881787
0.64,1652750831.2886105
0.64,1652750831.2899108
0.64,1652750831.2924201
0.64,1652750831.2929301
0.64,1652750831.2943535
0.64,1652750831.294829
0.64,1652750831.2967257
0.64,1652750831.2981436
0.64,1652750831.2990832
0.64,1652750831.2995703
0.64,1652750831.3035557
0.64,1652750831.3041024
0.64,1652750831.3064992
0.64,1652750831.3075266
0.64,1652750831.3080144
0.64,1652750831.3090215
0.64,1652750831.3095217
0.64,1652750831.3100207
0.0,1652750879.846221
0.12,1652750879.8474224
0.16,1652750879.8477876
0.2,1652750879.8481755
0.32,1652750879.848563
0.44,1652750879.8489287
0.48,1652750879.8493338
0.48,1652750879.8497152
0.48,1652750879.8505259
0.48,1652750879.8509107
0.64,1652750879.853304
0.64,1652750879.853718
0.64,1652750879.8542705
0.64,1652750879.8554585
0.64,1652750879.8560407
0.64,1652750879.8570461
0.64,1652750879.857942
0.64,1652750879.8583531
0.64,1652750879.8587413
0.64,1652750879.8591235
0.64,1652750879.8595169
0.64,1652750879.861078
0.64,1652750879.8622966
0.64,1652750879.8626974
0.64,1652750879.863103
0.64,1652750879.8635113
0.64,1652750879.8639185
0.64,1652750879.8643298
0.64,1652750879.864741
0.64,1652750879.8659804
0.64,1652750879.8664336
0.64,1652750879.868938
0.64,1652750879.870392
0.64,1652750879.87082
0.64,1652750879.8712504
0.64,1652750879.8726566
0.64,1652750879.8731687
0.64,1652750879.8741543
0.64,1652750879.8746707
0.64,1652750879.8770545
0.64,1652750879.8777807
0.64,1652750879.8793468
0.64,1652750879.8809295
0.64,1652750879.8824103
0.64,1652750879.8840258
0.64,1652750879.889222
0.64,1652750879.8901086
0.64,1652750879.8909607
0.64,1652750879.892681
0.64,1652750879.8961396
0.64,1652750879.8978572
0.64,1652750879.900455
0.64,1652750879.901326
0.64,1652750879.902202
0.64,1652750879.9030786
0.04,1652750890.34556
0.28,1652750890.346349
0.32,1652750890.3467507
0.32,1652750890.347122
0.36,1652750890.347901
0.6,1652750890.3486748
0.64,1652750890.3490727
0.64,1652750890.3498673
0.64,1652750890.3505428
0.64,1652750890.3508835
0.64,1652750890.3515942
0.64,1652750890.352753
0.64,1652750890.3531134
0.64,1652750890.3534746
0.64,1652750890.353846
0.64,1652750890.3564053
0.64,1652750890.3599908
0.64,1652750890.361162
0.64,1652750890.3619678
0.64,1652750890.3627515
0.64,1652750890.3645113
0.64,1652750890.3653476
0.64,1652750890.3657637
0.64,1652750890.3666
0.64,1652750890.3670225
0.64,1652750890.3682961
0.64,1652750890.3697197
0.64,1652750890.3702023
0.64,1652750890.3706644
0.64,1652750890.3718116
0.64,1652750890.372409
0.64,1652750890.3729906
0.64,1652750890.3750467
0.64,1652750890.3759449
0.64,1652750890.3763874
0.64,1652750890.3773367
0.64,1652750890.3787603
0.64,1652750890.3801486
0.64,1652750890.3806045
0.64,1652750890.3810747
0.64,1652750890.3824866
0.64,1652750890.3830197
0.64,1652750890.3840382
0.64,1652750890.3846836
0.64,1652750890.3855278
0.64,1652750890.3870354
0.64,1652750890.3876476
0.64,1652750890.3882113
0.64,1652750890.3887298
0.64,1652750890.389238
0.64,1652750890.389747
0.0,1652750919.807236
0.12,1652750919.8080223
0.2,1652750919.8083925
0.48,1652750919.810092
0.48,1652750919.8105507
0.64,1652750919.8116066
0.64,1652750919.8123095
0.64,1652750919.8144038
0.64,1652750919.814754
0.64,1652750919.815109
0.64,1652750919.8165226
0.64,1652750919.8168876
0.64,1652750919.8175871
0.64,1652750919.8179924
0.64,1652750919.8184283
0.64,1652750919.821304
0.64,1652750919.8225262
0.64,1652750919.822914
0.64,1652750919.8237233
0.64,1652750919.8241026
0.64,1652750919.8244815
0.64,1652750919.8248951
0.64,1652750919.8252952
0.64,1652750919.8265228
0.64,1652750919.8269591
0.64,1652750919.8290231
0.64,1652750919.8298924
0.64,1652750919.8307455
0.64,1652750919.832934
0.64,1652750919.8336017
0.64,1652750919.8341877
0.64,1652750919.834696
0.64,1652750919.8352218
0.64,1652750919.8361735
0.64,1652750919.8366332
0.64,1652750919.838483
0.64,1652750919.8400066
0.64,1652750919.8418765
0.64,1652750919.8426547
0.64,1652750919.8433774
0.64,1652750919.8440197
0.64,1652750919.8445303
0.64,1652750919.8455632
0.64,1652750919.8465586
0.64,1652750919.8480713
0.64,1652750919.849109
0.64,1652750919.8511653
0.32,1652750948.6295197
0.32,1652750948.6298761
0.32,1652750948.6301908
0.36,1652750948.630521
0.44,1652750948.630854
0.48,1652750948.6318731
0.48,1652750948.6321867
0.52,1652750948.6335196
0.64,1652750948.6345084
0.64,1652750948.6348586
0.64,1652750948.6351907
0.64,1652750948.6355274
0.64,1652750948.6368833
0.64,1652750948.6372356
0.64,1652750948.637572
0.64,1652750948.6386604
0.64,1652750948.6401312
0.64,1652750948.6405115
0.64,1652750948.6412697
0.64,1652750948.642061
0.64,1652750948.643194
0.64,1652750948.643997
0.64,1652750948.6444082
0.64,1652750948.6448135
0.64,1652750948.64563
0.64,1652750948.6460457
0.64,1652750948.646464
0.64,1652750948.6473114
0.64,1652750948.6481662
0.64,1652750948.6489937
0.64,1652750948.6494005
0.64,1652750948.6498532
0.64,1652750948.6502795
0.64,1652750948.651204
0.64,1652750948.651702
0.64,1652750948.6522622
0.64,1652750948.6529016
0.64,1652750948.654468
0.64,1652750948.6549265
0.64,1652750948.6567643
0.64,1652750948.6576495
0.64,1652750948.658101
0.64,1652750948.6590068
0.64,1652750948.6603775
0.64,1652750948.6613185
0.64,1652750948.6617851
0.64,1652750948.6627223
0.64,1652750948.6631927
0.64,1652750948.6646461
0.64,1652750948.6651742
0.64,1652750948.6671252
0.64,1652750948.6681795
0.64,1652750948.668856
0.64,1652750948.6700156
0.04,1652751104.6279066
0.16,1652751104.6283176
0.36,1652751104.6290314
0.48,1652751104.630017
0.48,1652751104.6303577
0.48,1652751104.630702
0.52,1652751104.63169
0.6,1652751104.6320262
0.64,1652751104.6327524
0.64,1652751104.6334183
0.64,1652751104.6337526
0.64,1652751104.634094
0.64,1652751104.6344368
0.64,1652751104.6347837
0.64,1652751104.6358416
0.64,1652751104.6369178
0.64,1652751104.638001
0.64,1652751104.63854
0.64,1652751104.63972
0.64,1652751104.6400878
0.64,1652751104.6404428
0.64,1652751104.6408021
0.64,1652751104.6419048
0.64,1652751104.6427817
0.64,1652751104.6433537
0.64,1652751104.6439047
0.64,1652751104.646014
0.64,1652751104.6468282
0.64,1652751104.6472256
0.64,1652751104.648859
0.64,1652751104.6500494
0.64,1652751104.6512954
0.64,1652751104.651794
0.64,1652751104.65222
0.64,1652751104.6530755
0.64,1652751104.6537108
0.64,1652751104.6542182
0.64,1652751104.6553533
0.64,1652751104.6558282
0.64,1652751104.6567364
0.64,1652751104.6576886
0.64,1652751104.65813
0.64,1652751104.659522
0.64,1652751104.660136
0.64,1652751104.6606402
0.64,1652751104.6611044
0.64,1652751104.6629498
0.64,1652751104.6634138
0.64,1652751104.6638715
0.64,1652751104.666747
0.64,1652751104.6687148
0.64,1652751104.6692066
0.64,1652751104.6697
0.64,1652751104.6702807
0.04,1652751155.2520256
0.16,1652751155.25247
0.48,1652751155.255049
0.48,1652751155.2557838
0.52,1652751155.2561617
0.64,1652751155.2579467
0.64,1652751155.2583203
0.64,1652751155.2590346
0.64,1652751155.260861
0.64,1652751155.26269
0.64,1652751155.265944
0.64,1652751155.2665122
0.64,1652751155.267704
0.64,1652751155.268119
0.64,1652751155.2689676
0.64,1652751155.2693725
0.64,1652751155.2697778
0.64,1652751155.2701988
0.64,1652751155.2710538
0.64,1652751155.272337
0.64,1652751155.272795
0.64,1652751155.2732399
0.64,1652751155.2736802
0.64,1652751155.274128
0.64,1652751155.2745738
0.64,1652751155.2750077
0.64,1652751155.2763953
0.64,1652751155.2768292
0.64,1652751155.2772822
0.64,1652751155.2792177
0.64,1652751155.2797518
0.64,1652751155.2802343
0.64,1652751155.280804
0.64,1652751155.2832625
0.64,1652751155.2842696
0.64,1652751155.2847621
0.64,1652751155.285731
0.64,1652751155.2871768
0.64,1652751155.2881553
0.64,1652751155.2886367
0.64,1652751155.2896485
0.64,1652751155.2901497
0.64,1652751155.2906594
0.64,1652751155.291674
0.64,1652751155.2932224
0.64,1652751155.2937467
0.64,1652751155.2943044
0.64,1652751155.2948554
0.64,1652751155.2964346
0.16,1652751196.29464
0.36,1652751196.2957926
0.48,1652751196.2961645
0.64,1652751196.2969344
0.64,1652751196.2977052
0.64,1652751196.3004541
0.64,1652751196.3008687
0.64,1652751196.3012805
0.64,1652751196.3020904
0.64,1652751196.3025076
0.64,1652751196.302928
0.64,1652751196.3033507
0.64,1652751196.3037581
0.64,1652751196.3041856
0.64,1652751196.3065789
0.64,1652751196.3075213
0.64,1652751196.3079808
0.64,1652751196.3089316
0.64,1652751196.3098772
0.64,1652751196.3103404
0.64,1652751196.3108242
0.64,1652751196.3130586
0.64,1652751196.3134909
0.64,1652751196.313921
0.64,1652751196.3143568
0.64,1652751196.3156724
0.64,1652751196.317478
0.64,1652751196.318361
0.64,1652751196.3188162
0.64,1652751196.3192332
0.64,1652751196.3196464
0.64,1652751196.3206
0.64,1652751196.3210485
0.64,1652751196.3219454
0.64,1652751196.3235729
0.64,1652751196.3249693
0.64,1652751196.3269317
0.64,1652751196.3278553
0.64,1652751196.3287694
0.64,1652751196.3292382
0.64,1652751196.3315694
0.64,1652751196.3330162
0.64,1652751196.3335035
0.64,1652751196.333994
0.64,1652751196.3344698
0.64,1652751196.335475
0.64,1652751196.3360233
0.64,1652751196.3365214
0.64,1652751196.337528
0.64,1652751196.3380282
0.64,1652751196.3385303
0.64,1652751196.3392274
0.04,1652751216.1253333
0.12,1652751216.125796
0.16,1652751216.1262333
0.16,1652751216.1266398
0.16,1652751216.1270502
0.2,1652751216.1278644
0.44,1652751216.1291037
0.48,1652751216.1306822
0.52,1652751216.1310844
0.64,1652751216.1322632
0.64,1652751216.133052
0.64,1652751216.133447
0.64,1652751216.1342032
0.64,1652751216.1349754
0.64,1652751216.135377
0.64,1652751216.1357596
0.64,1652751216.1371121
0.64,1652751216.1383348
0.64,1652751216.1395168
0.64,1652751216.1399016
0.64,1652751216.1415086
0.64,1652751216.1423092
0.64,1652751216.1431193
0.64,1652751216.1435218
0.64,1652751216.1439195
0.64,1652751216.1455333
0.64,1652751216.146356
0.64,1652751216.1476166
0.64,1652751216.1493316
0.64,1652751216.1497636
0.64,1652751216.150635
0.64,1652751216.1517522
0.64,1652751216.1525424
0.64,1652751216.1536572
0.64,1652751216.155033
0.64,1652751216.1559348
0.64,1652751216.1568422
0.64,1652751216.15729
0.64,1652751216.1577373
0.64,1652751216.158184
0.64,1652751216.158634
0.64,1652751216.1590707
0.64,1652751216.1595461
0.64,1652751216.160019
0.64,1652751216.16097
0.64,1652751216.1614387
0.64,1652751216.1619077
0.64,1652751216.1628451
0.64,1652751216.1642926
0.64,1652751216.166341
0.64,1652751216.1673703
0.64,1652751216.1683495
0.04,1652751240.941642
0.32,1652751240.9427888
0.44,1652751240.9435267
0.48,1652751240.943885
0.6,1652751240.9449813
0.64,1652751240.9464638
0.64,1652751240.9468262
0.64,1652751240.9471724
0.64,1652751240.947538
0.64,1652751240.9479063
0.64,1652751240.948272
0.64,1652751240.948997
0.64,1652751240.9497135
0.64,1652751240.950082
0.64,1652751240.950442
0.64,1652751240.950809
0.64,1652751240.9522412
0.64,1652751240.9526281
0.64,1652751240.9535372
0.64,1652751240.9539104
0.64,1652751240.9546494
0.64,1652751240.9561408
0.64,1652751240.956892
0.64,1652751240.95766
0.64,1652751240.9588134
0.64,1652751240.9596014
0.64,1652751240.960816
0.64,1652751240.9621835
0.64,1652751240.9628541
0.64,1652751240.9639776
0.64,1652751240.9649045
0.64,1652751240.9653273
0.64,1652751240.9657636
0.64,1652751240.966606
0.64,1652751240.9670248
0.64,1652751240.9674935
0.64,1652751240.9682167
0.64,1652751240.9686935
0.64,1652751240.9696321
0.64,1652751240.9700685
0.64,1652751240.970948
0.64,1652751240.9718351
0.64,1652751240.9722831
0.64,1652751240.9736354
0.64,1652751240.9740906
0.64,1652751240.9750032
0.64,1652751240.9769015
0.64,1652751240.9773748
0.64,1652751240.977845
0.64,1652751240.9805932
0.64,1652751240.981161
0.64,1652751240.9822075
0.64,1652751240.9827037
0.64,1652751240.9837005
0.64,1652751240.9841986
0.04,1652751293.0674329
0.28,1652751293.0682356
0.48,1652751293.0694058
0.48,1652751293.0698018
0.6,1652751293.0705328
0.64,1652751293.0708969
0.64,1652751293.0750453
0.64,1652751293.075762
0.64,1652751293.076116
0.64,1652751293.0768807
0.64,1652751293.0772524
0.64,1652751293.078578
0.64,1652751293.0794513
0.64,1652751293.0826352
0.64,1652751293.0858262
0.64,1652751293.0866518
0.64,1652751293.087901
0.64,1652751293.0883212
0.64,1652751293.089693
0.64,1652751293.0905662
0.64,1652751293.0914109
0.64,1652751293.091836
0.64,1652751293.0939379
0.64,1652751293.0944192
0.64,1652751293.0955222
0.64,1652751293.0965064
0.64,1652751293.0969932
0.64,1652751293.0974567
0.64,1652751293.0979662
0.64,1652751293.0984333
0.64,1652751293.0989006
0.64,1652751293.0993721
0.64,1652751293.1001468
0.64,1652751293.1039433
0.64,1652751293.1049597
0.64,1652751293.1059391
0.64,1652751293.106429
0.64,1652751293.107417
0.64,1652751293.1094303
0.64,1652751293.1109703
0.64,1652751293.111489
0.64,1652751293.113206
0.04,1652751325.9117565
0.12,1652751325.9122136
0.2,1652751325.9165087
0.64,1652751325.9196954
0.64,1652751325.9204082
0.64,1652751325.9211035
0.64,1652751325.9224157
0.64,1652751325.9228544
0.64,1652751325.923241
0.64,1652751325.9236486
0.64,1652751325.9240093
0.64,1652751325.9251537
0.64,1652751325.9259431
0.64,1652751325.9264257
0.64,1652751325.926943
0.64,1652751325.9277368
0.64,1652751325.9288964
0.64,1652751325.9297109
0.64,1652751325.9301107
0.64,1652751325.9320667
0.64,1652751325.932469
0.64,1652751325.9329476
0.64,1652751325.9337718
0.64,1652751325.9345863
0.64,1652751325.935408
0.64,1652751325.936241
0.64,1652751325.9366376
0.64,1652751325.937565
0.64,1652751325.9382024
0.64,1652751325.9387817
0.64,1652751325.9392383
0.64,1652751325.939669
0.64,1652751325.9400778
0.64,1652751325.9415433
0.64,1652751325.9422472
0.64,1652751325.9437969
0.64,1652751325.944557
0.64,1652751325.9452791
0.64,1652751325.9460812
0.64,1652751325.947139
0.64,1652751325.9480622
0.64,1652751325.9485092
0.64,1652751325.94991
0.64,1652751325.951324
0.64,1652751325.954222
0.64,1652751325.9548042
0.64,1652751325.9567947
0.64,1652751325.957285
0.64,1652751325.9577594
0.64,1652751325.9597507
0.64,1652751325.9603186
0.64,1652751325.9608243
0.64,1652751325.961383
0.64,1652751325.9618762
0.36,1652751929.2477148
0.48,1652751929.2488744
0.48,1652751929.2519653
0.48,1652751929.252905
0.48,1652751929.2537541
0.48,1652751929.2546268
0.48,1652751929.2553632
0.48,1652751929.2559183
0.52,1652751929.2572563
0.64,1652751929.2585585
0.64,1652751929.2595727
0.64,1652751929.2600713
0.64,1652751929.2606742
0.64,1652751929.2619288
0.64,1652751929.262878
0.64,1652751929.26333
0.64,1652751929.2638528
0.64,1652751929.2648532
0.64,1652751929.2665758
0.64,1652751929.2717073
0.64,1652751929.2739556
0.64,1652751929.2744613
0.64,1652751929.274976
0.64,1652751929.276157
0.64,1652751929.2785583
0.64,1652751929.2790453
0.64,1652751929.280009
0.64,1652751929.2810268
0.64,1652751929.2816925
0.64,1652751929.28581
0.64,1652751929.2868736
0.64,1652751929.2892156
0.64,1652751929.2902672
0.64,1652751929.2917495
0.64,1652751929.294666
0.64,1652751929.2974975
0.64,1652751929.2983472
0.64,1652751929.2991736
0.64,1652751929.3014944
0.64,1652751929.3020709
0.64,1652751929.3026297
0.64,1652751929.3042188
0.64,1652751929.3056078
0.64,1652751929.3080623
0.64,1652751929.3099754
0.64,1652751929.310745
0.64,1652751929.3114936
0.64,1652751929.3126328
0.64,1652751929.313169
0.64,1652751929.313688
0.64,1652751929.314205
0.64,1652751929.3150754
0.64,1652751929.317028
0.64,1652751929.317893
0.64,1652751929.3193567
0.64,1652751929.3200676
0.64,1652751929.3207662
0.32,1652752053.2474108
0.36,1652752053.2477875
0.48,1652752053.2492797
0.48,1652752053.2507696
0.48,1652752053.251116
0.52,1652752053.2514815
0.64,1652752053.2544813
0.64,1652752053.255241
0.64,1652752053.2556155
0.64,1652752053.2568552
0.64,1652752053.2572947
0.64,1652752053.2580736
0.64,1652752053.2584565
0.64,1652752053.2590125
0.64,1652752053.2606506
0.64,1652752053.2610803
0.64,1652752053.2614899
0.64,1652752053.2623186
0.64,1652752053.2639947
0.64,1652752053.2648656
0.64,1652752053.2653048
0.64,1652752053.2692404
0.64,1652752053.2705777
0.64,1652752053.271813
0.64,1652752053.2734773
0.64,1652752053.2739854
0.64,1652752053.2744484
0.64,1652752053.2761838
0.64,1652752053.276835
0.64,1652752053.2773957
0.64,1652752053.278428
0.64,1652752053.2793956
0.64,1652752053.2798758
0.64,1652752053.2803614
0.64,1652752053.2813914
0.64,1652752053.281915
0.64,1652752053.2824101
0.64,1652752053.2829056
0.64,1652752053.2859643
0.64,1652752053.2870026
0.64,1652752053.2886348
0.64,1652752053.2896943
0.64,1652752053.2902932
0.12,1652752216.2215962
0.16,1652752216.2219725
0.48,1652752216.2235115
0.48,1652752216.2238822
0.64,1652752216.225902
0.64,1652752216.2271583
0.64,1652752216.2279818
0.64,1652752216.2301025
0.64,1652752216.2320719
0.64,1652752216.2335005
0.64,1652752216.233959
0.64,1652752216.2348351
0.64,1652752216.2357483
0.64,1652752216.2366753
0.64,1652752216.2371526
0.64,1652752216.2376058
0.64,1652752216.2380776
0.64,1652752216.238552
0.64,1652752216.2390313
0.64,1652752216.2394953
0.64,1652752216.2443666
0.64,1652752216.2453046
0.64,1652752216.2458007
0.64,1652752216.2471282
0.64,1652752216.2480946
0.64,1652752216.248575
0.64,1652752216.2490506
0.64,1652752216.249504
0.64,1652752216.2508647
0.64,1652752216.2513263
0.64,1652752216.2535958
0.64,1652752216.2549863
0.64,1652752216.2554584
0.64,1652752216.2564046
0.64,1652752216.2569056
0.64,1652752216.2574143
0.64,1652752216.257902
0.64,1652752216.2584035
0.64,1652752216.259337
0.64,1652752216.2613435
0.64,1652752216.2619643
0.64,1652752216.262608
0.64,1652752216.2636664
0.64,1652752216.2641869
0.64,1652752216.2647188
0.64,1652752216.26525
0.64,1652752216.266287
0.64,1652752216.2668169
0.04,1652752241.140047
0.16,1652752241.1404676
0.36,1652752241.144773
0.48,1652752241.1471353
0.6,1652752241.1494985
